type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62
JapS-AQ4_tsuntsun_000077,0.32453385,0.33767503,0.3459375,0.3472996,0.3409011,0.3250648,0.3267663,0.33523718,0.34162956,0.31652108,0.31754398,0.32873368,0.33604428,0.30763647,0.30786872,0.31971267,0.32659736,0.29809213,0.3009742,0.31081343,0.31703538,0.4201038,0.3947967,0.3602325,0.33176827,0.3104385,0.34396482,0.32012817,0.3254798,0.3372852,0.34836912,0.31716412,0.3240702,0.33873063,0.35649446,0.3261117,0.3344237,0.34854102,0.3681887,0.34646598,0.35075277,0.36067465,8.748679e-08,-0.0052234572,-0.0071645905,-0.009392689,-0.011477181,-0.0005775595,-0.008482441,-0.01490547,-0.017970044,-0.0012326476,-0.009317828,-0.0150449835,-0.017354272,-0.003085775,-0.011327607,-0.013695758,-0.013243775,-0.0053033764,-0.011614247,-0.012332272,-0.011349636
JapS-AQ4_tsuntsun_000078,0.31047007,0.32061717,0.32453558,0.32774112,0.32984748,0.2998312,0.2929072,0.28989324,0.28766,0.2955023,0.28912398,0.28692362,0.28527504,0.2939953,0.28856137,0.28650594,0.2855304,0.29431865,0.2908643,0.28911644,0.28813297,0.43394464,0.4156275,0.3891095,0.36323166,0.34056702,0.37327522,0.33708808,0.31199878,0.29384795,0.37314653,0.3366987,0.31118456,0.29251823,0.37408707,0.3421343,0.31927502,0.30173907,0.3767719,0.3513911,0.33378524,0.31984192,1.6263441e-07,-0.011483714,-0.016977735,-0.020706864,-0.023803907,-0.010636239,-0.01613296,-0.020065116,-0.022584967,-0.007495525,-0.012527863,-0.016171267,-0.018432459,-0.005431578,-0.009776766,-0.012020348,-0.013061945,-0.0044352016,-0.008083165,-0.009617887,-0.010187962
JapS-AQ4_tsuntsun_000079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_tsuntsun_000080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_tsuntsun_000081,0.2829273,0.29618272,0.30112317,0.30255088,0.30563715,0.2666265,0.25521198,0.24824956,0.24191923,0.25243032,0.23287733,0.22074573,0.21117756,0.24547537,0.2233886,0.20962444,0.19907759,0.24466416,0.224581,0.21143714,0.19971307,0.6282123,0.60305786,0.5724506,0.5485164,0.52699655,0.5772967,0.54949176,0.53084594,0.5162669,0.5942436,0.56255037,0.5416255,0.52560914,0.61611694,0.5950226,0.5817475,0.569874,0.6401389,0.6454632,0.6491226,0.6499822,1.7234008e-07,-0.015208161,-0.02365733,-0.030076858,-0.03700565,-0.02460674,-0.03376105,-0.039469384,-0.043450803,-0.023308534,-0.030256255,-0.034462098,-0.0379199,-0.022855002,-0.030773718,-0.03677071,-0.041115753,-0.023373352,-0.03240637,-0.0373705,-0.04064625
JapS-AQ4_tsuntsun_000082,0.28604272,0.29891294,0.30469596,0.305978,0.3058149,0.2706199,0.25669566,0.2492382,0.24139437,0.257356,0.23455234,0.22137918,0.21078596,0.24994439,0.22882707,0.215277,0.20476922,0.2488474,0.23241968,0.22414799,0.21706653,0.6905057,0.6610663,0.63444346,0.6128739,0.59764284,0.64868736,0.6371793,0.6267526,0.61573344,0.6661665,0.6527734,0.64075124,0.63027126,0.6837024,0.68189836,0.6804862,0.67676234,0.7010464,0.7037722,0.7070925,0.7073167,1.2264093e-07,-0.01282345,-0.02055151,-0.026713347,-0.0334439,-0.019377567,-0.02650112,-0.03210264,-0.036281567,-0.017692175,-0.022885341,-0.0282723,-0.03357773,-0.016291501,-0.021549897,-0.026601152,-0.030958397,-0.015857112,-0.019780071,-0.021553632,-0.023572035
JapS-AQ4_tsuntsun_000083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_tsuntsun_000084,0.6015839,0.5761303,0.5555252,0.54243106,0.5356118,0.58361685,0.5755337,0.5698588,0.56518656,0.6010176,0.5994276,0.59484845,0.59005064,0.61224973,0.6151959,0.6101559,0.6043707,0.617785,0.62096065,0.6181573,0.6131515,0.86373407,0.8620616,0.8801464,0.9086341,0.9360788,0.89307165,0.93232644,0.95950174,0.98248917,0.90888953,0.9508188,0.9799283,1.0018247,0.92297816,0.96590036,0.9929072,1.0147369,0.93441296,0.9708362,0.9948183,1.0131007,1.3697215e-07,-0.017490417,-0.029126385,-0.037319466,-0.04496421,-0.03660892,-0.048739206,-0.053681217,-0.056216326,-0.031989757,-0.0429685,-0.044938095,-0.046065804,-0.027494295,-0.037552573,-0.039722677,-0.04030953,-0.023918908,-0.031165808,-0.032877892,-0.033459995
JapS-AQ4_tsuntsun_000085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_tsuntsun_000086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_tsuntsun_000087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_yurayura_000000,0.40518105,0.4222208,0.4397342,0.45519817,0.4655002,0.43376765,0.45585456,0.4658388,0.47159472,0.42564797,0.44968283,0.46250784,0.4702025,0.4188696,0.43845755,0.45105702,0.45951694,0.41292563,0.4259349,0.43602344,0.44430822,0.8345806,0.81670856,0.8180326,0.83637434,0.85575145,0.8520633,0.8735843,0.881217,0.8857267,0.87509584,0.896272,0.9006674,0.9016964,0.8908469,0.91528076,0.9222807,0.9243488,0.90212715,0.92389345,0.9300834,0.9304733,-1.4234226e-08,-0.0061356374,-0.010297182,-0.012941366,-0.014830281,-0.012841896,-0.016391134,-0.016576668,-0.01615925,-0.011781943,-0.015168827,-0.015479933,-0.015614714,-0.010781803,-0.014331511,-0.015164912,-0.015427038,-0.00994791,-0.013208916,-0.014085936,-0.014224579
JapS-AQ4_yurayura_000001,0.4040928,0.42154944,0.43899772,0.4535044,0.46438298,0.43142718,0.45394045,0.46521935,0.47183654,0.423646,0.4481569,0.46119905,0.46907935,0.41727102,0.43806815,0.45125666,0.46036518,0.4120799,0.42572346,0.43643084,0.44559023,0.83155906,0.8147982,0.81740576,0.83595896,0.8542525,0.84763336,0.8692271,0.8772945,0.8811792,0.87069875,0.8905081,0.89454406,0.89420336,0.887676,0.91095823,0.9173415,0.918086,0.8998327,0.91996104,0.9267933,0.92766166,-2.0704537e-08,-0.006622199,-0.011144838,-0.014106524,-0.016293569,-0.014965243,-0.019593913,-0.020180017,-0.019888302,-0.013722863,-0.017609399,-0.01744943,-0.017050313,-0.012618911,-0.016327692,-0.01629249,-0.01580374,-0.011771007,-0.015396636,-0.016247073,-0.016135698
JapS-AQ4_yurayura_000002,0.40038115,0.41694522,0.43526837,0.45047915,0.46151853,0.4262872,0.4496908,0.4607814,0.46658167,0.4185109,0.443985,0.45670414,0.46372703,0.41206554,0.4336145,0.44560164,0.45264733,0.40659904,0.4210118,0.4302244,0.43651494,0.8276278,0.8088113,0.8083609,0.8237324,0.84092116,0.83528763,0.8572723,0.8648585,0.86814415,0.8583573,0.8784034,0.8807811,0.87952924,0.8755243,0.8967397,0.89938474,0.89786506,0.88792056,0.90617365,0.90774214,0.90491045,-3.188396e-08,-0.0076112216,-0.012739493,-0.015886268,-0.018084344,-0.017913308,-0.023047488,-0.023377147,-0.022775402,-0.016092682,-0.020825757,-0.020286974,-0.019562626,-0.014278288,-0.018434333,-0.017176323,-0.015783647,-0.01278549,-0.015999194,-0.015500556,-0.014541286
JapS-AQ4_yurayura_000003,0.38508925,0.39877582,0.4170978,0.43362543,0.44541767,0.40296245,0.4278033,0.43977824,0.44756046,0.3960006,0.4257534,0.4384674,0.4442025,0.3924245,0.42011875,0.4279947,0.4295891,0.39132077,0.41253814,0.41869384,0.4196391,0.7781733,0.7529144,0.7422993,0.7476688,0.76051366,0.7586065,0.7795241,0.7869857,0.79179853,0.7847505,0.8009221,0.7999247,0.7975014,0.8069061,0.8199741,0.8131377,0.8053054,0.8247847,0.8325698,0.8260519,0.81828606,6.818022e-08,-0.0066208434,-0.013028887,-0.017127562,-0.020555414,-0.025089856,-0.03043787,-0.029994588,-0.02879533,-0.02405043,-0.02840619,-0.025467573,-0.023562897,-0.022098608,-0.025421845,-0.020293107,-0.01662412,-0.020353902,-0.022464678,-0.018721167,-0.015777372
JapS-AQ4_yurayura_000004,0.3942966,0.3992353,0.4074238,0.4167787,0.4232219,0.38967744,0.41116115,0.42359757,0.43004996,0.38427362,0.40715975,0.41708922,0.41995886,0.38313934,0.4023345,0.40839905,0.4074817,0.3842884,0.39761025,0.40194127,0.40114743,0.7642936,0.7515375,0.7457774,0.7478864,0.74741876,0.73435426,0.737295,0.7370012,0.73535645,0.74989384,0.7549098,0.75025666,0.74495983,0.768238,0.76898706,0.7601884,0.75492156,0.7869303,0.7833222,0.77406925,0.76851463,1.2813793e-09,-0.0068761487,-0.013378045,-0.017349277,-0.020777423,-0.025213556,-0.03140803,-0.03337706,-0.03381251,-0.023016658,-0.028088594,-0.025825057,-0.024190946,-0.019920459,-0.02244734,-0.016905239,-0.013051471,-0.01717088,-0.017237067,-0.012327691,-0.008873469
JapS-AQ4_yurayura_000005,0.35402608,0.36255354,0.37381887,0.38673612,0.39790568,0.36236405,0.385892,0.39737266,0.40407795,0.3597275,0.38390276,0.39614445,0.4016074,0.35864335,0.3796723,0.38884643,0.39214447,0.35919732,0.3752585,0.38210285,0.38440508,0.6731495,0.64706665,0.6315306,0.6252943,0.62263966,0.63703096,0.64078844,0.6482146,0.6536828,0.6602264,0.66308993,0.6669752,0.66959214,0.68199396,0.68468934,0.6825697,0.6811301,0.7014876,0.70284784,0.69809914,0.69449335,-1.5693993e-07,-0.008494455,-0.01819502,-0.026799157,-0.036418434,-0.023492988,-0.03286605,-0.040101796,-0.044627342,-0.022842526,-0.028836027,-0.031676255,-0.034815036,-0.02149131,-0.024796337,-0.024092937,-0.024683736,-0.02092638,-0.021634068,-0.018476427,-0.0167698
JapS-AQ4_yurayura_000006,0.35686025,0.36482257,0.37828642,0.39237207,0.40319,0.36425307,0.38608357,0.39877486,0.40698388,0.3606186,0.38411063,0.3970988,0.4045132,0.35942486,0.38163015,0.39026672,0.39305252,0.36045262,0.37793183,0.3842144,0.38561422,0.67618114,0.6510022,0.6353161,0.6306744,0.6287935,0.6318208,0.6329536,0.64058334,0.64889234,0.6546011,0.6556106,0.6609932,0.66717386,0.6757734,0.67813206,0.6798152,0.68131787,0.6943482,0.69603604,0.69527835,0.69488555,1.710397e-07,-0.0033246533,-0.007845291,-0.011949506,-0.016074011,-0.01513346,-0.021695066,-0.025103807,-0.026906243,-0.016907245,-0.022089163,-0.022508416,-0.023539683,-0.018424468,-0.022652471,-0.020607887,-0.019445576,-0.020232014,-0.022450035,-0.020234507,-0.018765267
JapS-AQ4_yurayura_000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_yurayura_000008,0.3185207,0.33351436,0.34611237,0.3554953,0.36011183,0.33076733,0.34625158,0.3556829,0.36015671,0.32347053,0.34110832,0.35171536,0.3573396,0.31808934,0.33482373,0.34452203,0.34998563,0.31432834,0.32750973,0.33561754,0.34070602,0.567174,0.54697275,0.5273416,0.51283705,0.5006664,0.5046785,0.50463474,0.5169806,0.52884215,0.51599646,0.5187121,0.53026867,0.54177636,0.53068763,0.53648925,0.5470277,0.5561501,0.5471486,0.5555415,0.5629727,0.56971925,3.7861906e-08,-0.001539588,-0.0043611275,-0.007614387,-0.010818351,-0.006473526,-0.013013382,-0.01734581,-0.019866295,-0.00939973,-0.015457012,-0.018390452,-0.02051943,-0.0126070995,-0.019016849,-0.020154828,-0.02053233,-0.015840625,-0.020355666,-0.020441324,-0.020155607
JapS-AQ4_yurayura_000009,0.28503272,0.295116,0.3000963,0.30385214,0.30110568,0.26986548,0.28745148,0.3013349,0.30690753,0.26561013,0.28673735,0.3010919,0.30643275,0.26525918,0.2873207,0.29886258,0.30188486,0.26795658,0.2860354,0.29345736,0.2946025,0.5139107,0.48248956,0.4536068,0.42973033,0.41134998,0.44294828,0.41776857,0.4302438,0.4454416,0.45082432,0.42512357,0.43986192,0.45486543,0.4616446,0.44094807,0.4559919,0.46945378,0.4736563,0.4588753,0.46903795,0.47980905,-7.3478e-08,-0.0030712376,-0.0069604465,-0.011331603,-0.01452207,-0.0043244474,-0.012346569,-0.016933816,-0.018716304,-0.006287517,-0.013281653,-0.014712908,-0.014440372,-0.009079502,-0.015708681,-0.014075545,-0.0113967275,-0.012242738,-0.015597,-0.013572124,-0.01113193
JapS-AQ4_yurayura_000010,0.29153186,0.29621392,0.29453328,0.29129466,0.28535017,0.26958764,0.2763827,0.2866448,0.29177904,0.2649538,0.27413303,0.28541192,0.29054382,0.26247418,0.27255526,0.28309745,0.28738156,0.2621083,0.27131954,0.27974573,0.28319773,0.5043002,0.47718155,0.44628656,0.4250576,0.41027373,0.43788844,0.41882145,0.4300176,0.44328183,0.4464983,0.42688993,0.4400329,0.45355523,0.45794246,0.43949273,0.45233414,0.4653747,0.47204918,0.45393866,0.46308565,0.47452334,-1.9096358e-08,-0.0025762792,-0.0037027139,-0.005526405,-0.006465787,0.0024184028,-0.0050349142,-0.010222398,-0.012171833,0.0010249703,-0.0056153825,-0.008027017,-0.0079599,-0.0016782169,-0.008965549,-0.0080329785,-0.005181922,-0.0046902765,-0.009717393,-0.008183973,-0.0053426577
JapS-AQ4_yurayura_000011,0.29070172,0.2947748,0.29271916,0.28956676,0.2828556,0.26134166,0.2739069,0.28598577,0.29114503,0.25679353,0.2727004,0.2860094,0.2909871,0.25610828,0.27178368,0.2842019,0.28824157,0.25867176,0.2716262,0.2809683,0.28373733,0.50661486,0.4761027,0.44492084,0.4236277,0.41225052,0.44213703,0.41993943,0.4300241,0.4432283,0.45040768,0.42725447,0.43967417,0.4531924,0.46219784,0.43894637,0.45252746,0.46621984,0.4759749,0.4561325,0.46568543,0.4772288,-3.5674457e-08,-0.0025863815,-0.0047758278,-0.0074092746,-0.009216072,-0.00015662906,-0.0074507473,-0.012570874,-0.014893645,-0.0018314071,-0.008191996,-0.010066859,-0.0099722985,-0.004481959,-0.011403156,-0.00974193,-0.0067698327,-0.007439816,-0.012167755,-0.010237931,-0.007313729
JapS-AQ4_yurayura_000012,0.25157535,0.25351796,0.25293732,0.25109172,0.24493161,0.22681394,0.2388705,0.25067285,0.25541186,0.22364746,0.238874,0.25249723,0.25871748,0.22388738,0.24016234,0.25193262,0.2565631,0.22657067,0.23917662,0.24870004,0.25297305,0.5293684,0.49897724,0.4706391,0.44997758,0.44311112,0.4710856,0.44923446,0.45666063,0.4686608,0.48361784,0.4619013,0.47121766,0.48299113,0.49688578,0.4769583,0.4859016,0.49658155,0.50984967,0.4934301,0.49897715,0.5071226,-5.813615e-08,-0.0019808006,-0.005462551,-0.009489024,-0.012906359,-0.0053151296,-0.012721288,-0.016855257,-0.018550256,-0.0076116878,-0.014213768,-0.015454011,-0.015345456,-0.010423116,-0.017326089,-0.01590836,-0.013530105,-0.01337571,-0.01793637,-0.016245255,-0.013902584
JapS-AQ4_yurayura_000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_yurayura_000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_yurayura_000015,0.22663659,0.21513245,0.20302084,0.19415446,0.18829165,0.18337697,0.18403482,0.19580671,0.20680708,0.18603073,0.18717426,0.20105939,0.21186244,0.19234434,0.19560254,0.20833817,0.21658355,0.20119901,0.20350973,0.2121186,0.21811076,0.6793117,0.6519669,0.6306952,0.61695355,0.6114718,0.66546124,0.63335335,0.61876976,0.6155559,0.67988575,0.6423575,0.6273309,0.6247474,0.69032216,0.6513225,0.6392257,0.6391818,0.6976,0.6639622,0.654297,0.65507877,4.133741e-08,-0.0016868986,-0.004843225,-0.008878298,-0.01229634,-0.0017115062,-0.0111596985,-0.017645745,-0.020442313,-0.0046373643,-0.013489648,-0.01680313,-0.017290747,-0.008416705,-0.017452177,-0.016889691,-0.014142352,-0.012299553,-0.017740434,-0.015926557,-0.012995311
JapS-AQ4_yurayura_000016,0.23482437,0.22798127,0.21692413,0.20755735,0.19966406,0.19220436,0.19539744,0.20702797,0.21599852,0.19319211,0.19614786,0.21050104,0.21963787,0.19766474,0.20196463,0.21505982,0.22278848,0.20480599,0.20908092,0.21854393,0.2239795,0.6717359,0.6446904,0.62355,0.6065218,0.59041834,0.640767,0.59767413,0.5890637,0.5906526,0.6466865,0.6001204,0.5929133,0.59506243,0.6502711,0.60639346,0.60146767,0.6048642,0.65108657,0.61812353,0.614318,0.6180707,-1.01924634e-07,-0.0036847559,-0.0076565165,-0.011802602,-0.014955679,-0.0032572402,-0.012641053,-0.01848721,-0.021021733,-0.0049833464,-0.012969763,-0.014397702,-0.013557169,-0.007811769,-0.015553887,-0.013505927,-0.00987652,-0.011101512,-0.015399514,-0.013234434,-0.010134838
JapS-AQ4_yurayura_000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_yurayura_000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_yurayura_000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_yurayura_000020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JapS-AQ4_yurayura_000021,0.3071479,0.323331,0.33391112,0.33773,0.33387962,0.3250852,0.329207,0.3321207,0.3310311,0.31632915,0.32027534,0.3240447,0.32286435,0.30680022,0.31258368,0.31649926,0.3145597,0.29644603,0.30309206,0.3081831,0.30772355,0.44132027,0.42219004,0.39412495,0.36951,0.35082877,0.36783907,0.34506494,0.36658353,0.3838611,0.36855873,0.34668237,0.37182608,0.38803923,0.37208527,0.35260555,0.37734142,0.3919196,0.3784901,0.36093742,0.37928563,0.3929087,-1.4035534e-07,-0.0017931476,-0.0025461065,-0.0045236032,-0.0057766614,0.0031595263,-0.0045500165,-0.009411905,-0.011112311,0.0008527701,-0.006347649,-0.009026996,-0.00892928,-0.002747681,-0.010363002,-0.008775952,-0.0054673813,-0.0065014297,-0.010816911,-0.007676284,-0.00387832
JapS-AQ4_yurayura_000022,0.31082737,0.3318043,0.3476594,0.35669154,0.35747045,0.34069297,0.34937578,0.35376132,0.35230887,0.33281386,0.3427575,0.34609392,0.34316018,0.3228702,0.3345555,0.33644724,0.3321454,0.31093112,0.32396922,0.32756838,0.3246289,0.43101197,0.4171626,0.39398524,0.3706324,0.34674603,0.3626102,0.3449346,0.36205694,0.38062233,0.3582753,0.3407302,0.36472207,0.38446176,0.35623538,0.3445575,0.37054294,0.3882674,0.3572871,0.349082,0.36842042,0.3827085,-4.3151942e-08,-0.0017768788,-0.0023933281,-0.004613667,-0.006147354,0.0070299534,-0.001154087,-0.0070709144,-0.008798658,0.0049572783,-0.0030655283,-0.007300161,-0.007510619,0.0012593319,-0.0075113825,-0.007728967,-0.00466004,-0.002611589,-0.008034333,-0.006221075,-0.0026905034
JapS-AQ4_yurayura_000023,0.3461267,0.358548,0.37098712,0.3775784,0.37538072,0.36369792,0.36866596,0.36893463,0.36599368,0.35537457,0.35956895,0.36035222,0.3580654,0.3465158,0.35129014,0.35208324,0.3494924,0.33686414,0.34268513,0.3441126,0.34171262,0.40123835,0.39691904,0.38513097,0.3678773,0.34950724,0.3586363,0.34642676,0.365402,0.38156193,0.35599008,0.34289265,0.36514527,0.380605,0.35551867,0.34391317,0.3655792,0.37898314,0.35683382,0.3455359,0.36158293,0.3735615,-7.711222e-08,-0.004716192,-0.0076996614,-0.010804752,-0.01353718,-0.0048247157,-0.0119628245,-0.016088776,-0.017444279,-0.005319232,-0.011648624,-0.013553854,-0.013718309,-0.0066687143,-0.0131579675,-0.011573361,-0.009018671,-0.008348988,-0.01266308,-0.010353182,-0.0076056663
JapS-AQ4_yurayura_000024,0.3410568,0.35569963,0.37253308,0.38216773,0.3837176,0.36921662,0.3776736,0.37820446,0.37455565,0.36246252,0.3704427,0.36941004,0.36461353,0.35408017,0.36236748,0.36074534,0.35565302,0.34390196,0.35289556,0.35341758,0.34970877,0.40438932,0.4049098,0.3923613,0.3750045,0.35540923,0.36510766,0.35407844,0.36830387,0.38104016,0.35888842,0.34684062,0.36702567,0.38052475,0.35486248,0.34601152,0.3684857,0.38160938,0.3526812,0.34529576,0.36208567,0.37359756,-5.2193865e-08,-0.004285671,-0.0059168977,-0.0078057707,-0.009170534,-0.0008599265,-0.0072049345,-0.010703093,-0.011370974,-0.001122057,-0.007228871,-0.009204451,-0.008709903,-0.0025054258,-0.009291545,-0.008255609,-0.0053046807,-0.0041627027,-0.00838718,-0.0063346545,-0.0033239948
JapS-AQ4_yurayura_000025,0.33830526,0.36003637,0.37670928,0.38646767,0.3865981,0.37283298,0.3798344,0.38052055,0.3769897,0.3658239,0.37415504,0.37278357,0.36713958,0.35723284,0.36621922,0.3639027,0.35804674,0.34636408,0.3567662,0.35641363,0.35159168,0.41867742,0.41067094,0.39546883,0.37474543,0.35233578,0.36464462,0.34888497,0.3647674,0.37945193,0.35912645,0.34274718,0.36517784,0.38130087,0.35457596,0.34345827,0.36733,0.38173637,0.3519153,0.34385648,0.3616096,0.37302557,-1.14823395e-08,-0.002178435,-0.0032578863,-0.0055325194,-0.0073564635,0.00523983,-0.0012017344,-0.0060583325,-0.007849959,0.0034697002,-0.0035169635,-0.0074414583,-0.008042695,0.0004694208,-0.0073245578,-0.007115318,-0.0042867246,-0.002723188,-0.007725521,-0.005792834,-0.0025406342
JapS-AQ4_yurayura_000026,0.6736913,0.67201847,0.67275697,0.67462724,0.67586565,0.6961297,0.6836663,0.6719731,0.66357887,0.69852984,0.6847663,0.6718737,0.66336423,0.6983413,0.68592656,0.674064,0.6673699,0.69591224,0.6850933,0.67651373,0.67287385,0.6396431,0.6105097,0.5843306,0.5678725,0.56715375,0.58288515,0.57515574,0.57898706,0.58638406,0.59777254,0.58673584,0.59173995,0.6014616,0.6146037,0.603343,0.6079133,0.6159147,0.63241434,0.62250686,0.624547,0.63006663,-2.3421612e-07,-0.0024503276,-0.005922221,-0.009944955,-0.013733074,-0.0019439706,-0.0093616005,-0.015894858,-0.019372003,-0.004228442,-0.010094026,-0.012772143,-0.013598627,-0.0071884664,-0.012487448,-0.011229314,-0.009133887,-0.010556689,-0.012978042,-0.010242677,-0.0073072347
JapS-AQ4_yurayura_000027,0.32682118,0.3465293,0.35921872,0.36367822,0.35922322,0.35234854,0.356056,0.35732517,0.3553494,0.34451675,0.34859562,0.34958792,0.34677348,0.33569622,0.34095627,0.34228924,0.33952606,0.32548502,0.33234444,0.33403003,0.33144397,0.42400977,0.40633097,0.38181087,0.35795712,0.33975348,0.36041057,0.34193346,0.3557029,0.37148672,0.357871,0.3386007,0.3588652,0.37676078,0.35675794,0.3397692,0.36149862,0.37849286,0.35762206,0.3426702,0.35864297,0.37269393,-4.56909e-08,0.00025478803,0.0010790281,0.0002588758,-0.00043563682,0.008497032,0.0030479382,-0.0018990089,-0.003911771,0.0061745048,0.00054896506,-0.0033552854,-0.0042747194,0.0027432963,-0.0036075187,-0.0042627174,-0.002473829,-0.0007093762,-0.0049425852,-0.0037071942,-0.0012528511
