type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31
JapS-AQ4_bon_000059,-0.019112825,0.030569717,0.026350338,-0.019094136,-0.028967097,-0.001888264,0.027188405,0.029383395,0.007916037,-0.023029488,-0.004002761,-0.018208902,0.0055337325,-0.015436634,0.0096954,0.015696105,-0.014316894,-0.012974724,0.015430007,0.022239238,-0.004663352,-0.015747827,-0.016798899,0.026858408,0.0036247596,-0.017276227,-0.008110702,-0.0036607683,0.027555138,-0.009299956,-0.024796091,-0.02686787
JapS-AQ4_bon_000060,-0.0035867505,-0.02837618,-0.00031078234,0.027065571,0.009271879,0.008861117,-0.002659291,0.022182737,-0.008315735,0.013085123,0.011259027,-0.012672171,-0.008851811,0.021612544,0.027190559,-0.0272117,-0.010607734,0.026083231,-0.0031411573,0.02866748,0.011609033,0.029062957,0.0106161125,-0.0058775656,-0.028666016,-0.010535322,-0.021622919,0.023432769,-0.0106106475,0.0072840154,-0.018483091,-0.026705977
JapS-AQ4_bon_000061,0.02239903,-0.005908899,0.0065747947,-0.026241794,0.01022049,0.0070040226,-0.021404646,0.02171975,-0.0047760457,0.030806612,0.026424024,0.030513156,-0.023461029,0.0121625215,0.001324702,0.011077926,-0.024777785,0.018493198,-0.0023413822,-0.030025098,-0.02223749,0.027899642,-0.0004371889,0.028679721,-0.007114753,-0.010038152,0.025968414,-0.013849981,-0.024711147,-0.010600377,0.01997964,-0.015866704
JapS-AQ4_bon_000062,-0.009127151,0.009754546,-0.009881012,0.018142436,0.0308282,0.014162302,-0.013495266,-0.018130623,0.003524702,0.01709601,-0.009775836,-0.025244363,-0.0007487647,-0.028028883,-0.01919581,-0.015030537,0.031001352,-0.0120176375,-0.015391901,-0.031023942,0.015682757,0.0144236535,0.0018996783,-0.0133163035,0.023426179,-0.020324532,0.01202172,-0.008389115,-0.010341462,0.020272672,-0.025502168,-0.025117405
JapS-AQ4_bon_000063,-0.0028748065,0.008113932,-0.022061292,0.029042542,0.018284395,0.011865113,-0.0059455223,0.018077813,-0.001385212,-0.02357623,-0.007880092,0.012087729,-0.024059199,0.028664436,0.022283442,0.018933471,-0.0075714923,-0.007949714,-0.013448983,0.01078466,-0.001153674,0.010062356,-0.0007012561,0.013866123,-0.026400354,-0.005005896,-0.024811588,0.029672861,0.012008373,0.020382807,0.02162617,0.0055952854
JapS-AQ4_bon_000064,-0.0077908747,-0.021930333,0.010986973,-0.01484606,-0.013650011,-0.0041396767,0.019655682,-0.015917417,0.008212335,0.018454116,-0.020527095,0.027825244,0.009455234,-0.027036827,-0.005270779,-0.020913009,-0.018730447,0.01124838,-0.018552288,-0.00333431,-0.024104662,-0.01025033,0.007963892,0.012946062,-0.011712749,-0.024072688,-0.010954678,0.006845299,0.004868325,0.021044917,0.030385379,0.026353937
JapS-AQ4_bon_000065,0.022215862,0.011535812,0.0007593222,-0.014007658,-0.0111131035,-0.015717994,0.027866531,0.00040014088,0.010832284,-0.0010043792,0.011598762,-0.011535011,-0.018838506,-0.027434304,0.017193694,0.023440544,-0.026870664,-0.010707065,0.014389154,0.018104333,0.024132598,-0.005885426,0.0074884184,-0.0140475705,0.02694489,-0.014345866,0.019539282,-0.025340885,-0.018741213,-0.019878142,-0.02767067,-0.006659273
JapS-AQ4_bon_000066,0.026031908,0.030881222,-0.0045301206,0.026028953,0.015787397,-0.02116545,-0.027904902,-0.016192943,-0.02995539,-0.011931479,-0.0019802824,-0.0037620738,0.0021650083,0.0061662532,0.005623378,0.016062167,-0.026093643,0.0031516515,0.025818411,0.027669009,-0.025541231,0.0072458014,0.023901585,0.009494808,-0.0061578825,0.006341487,-0.0056905784,-0.023588743,-0.0029914528,-0.01196431,0.010796577,-0.024081148
JapS-AQ4_bon_000067,0.022237029,-0.015191101,-0.0022330694,0.025990661,-0.001461871,0.0248034,-0.030863464,0.017858002,0.003014423,0.0076720193,-0.026365448,-0.0038613565,0.0018461049,-0.0104887225,0.018900376,0.012486476,-0.010646705,0.00012037903,-0.01685889,0.0016231574,0.0127159245,-0.01405029,0.021616526,0.009474508,0.028968304,-0.004896216,0.028574847,0.027397465,0.013869923,-0.013631534,-0.01079293,-0.018166259
JapS-AQ4_bon_000068,0.029242557,-0.015762873,0.0093835555,0.016815674,-0.02444214,0.012181707,0.0052831657,0.03077441,0.022574674,0.01640872,0.0021325313,-0.007361941,0.026018653,-0.020256422,0.0034740642,-0.010811839,0.022599835,0.0029232018,-0.023524586,-0.02325406,0.0012847707,-0.018903255,0.008652441,-0.0016809292,0.024744868,-0.020693049,0.017585292,-0.026370745,-0.030009374,-0.021754991,-0.031204358,-0.008856095
JapS-AQ4_bon_000069,-0.027117524,0.024509337,-0.028411724,0.015082743,-0.007082898,0.022877354,0.023309711,-0.022720084,0.026272733,-0.0297295,-0.016842484,0.017237216,-0.012615103,-0.0096270405,0.025960479,0.02177557,0.009807661,0.016490705,-0.030180871,0.017911691,0.0063707344,0.009279024,-0.0044716783,0.0072676577,0.012020644,0.014368448,-0.029797494,0.024383582,-0.03015536,0.006373532,0.019637186,-0.012447961
JapS-AQ4_bon_000070,0.02165015,-0.0055225603,0.028520703,-0.0073294677,-0.031225845,-0.004671395,-0.019656383,-0.0080700405,0.0045931824,-0.026933223,-0.001021672,-0.020830043,-0.013865996,-0.009840567,0.0020467825,-0.0057529993,-0.017582554,0.0040015653,0.0044322535,0.009179115,-0.008312542,0.024542276,-0.020529956,-0.0047304556,0.024454102,-0.0031197593,0.027303237,-0.020248152,0.02261632,-0.025738847,0.0064395443,0.0067818873
JapS-AQ4_bon_000071,0.019324072,0.027245194,0.013911236,-0.00062468275,0.010522593,0.022135574,0.021356124,-0.021350618,0.001189474,0.02346431,0.0051765703,-0.010770217,-0.021843743,0.0019134395,-0.02788144,-0.030729186,-0.008322809,0.006248109,0.020623166,-0.011537347,0.020418175,0.016501553,0.0031485297,0.023452945,-0.025231209,-0.01164243,0.024363577,0.0007006228,0.02775855,-0.017485924,0.0040179454,0.020400416
JapS-AQ4_bon_000072,-0.005790442,-0.03003931,0.0013457425,-0.027637493,-0.017104462,0.0054052994,0.006170355,0.016426317,-0.007766176,-0.017735962,-0.001272399,-0.02204771,-0.020625174,-0.014112741,-0.005260002,-0.021931805,0.03085642,0.020298846,0.010029048,0.010253746,-0.016015861,0.02219389,0.028274331,-0.008792974,0.018178347,-0.0043742545,-0.015494678,-0.030926973,0.021861747,-0.0074178316,-0.008209776,0.02809577
JapS-AQ4_bon_000073,0.026763842,0.01857546,0.015814085,-0.0028519668,-0.011829734,0.019305594,-0.016303178,-0.0017038509,-0.014023334,0.014963541,-0.000937894,0.0022166222,-0.022562731,-0.014083922,-0.00038917363,-0.027900025,0.020049274,0.007123124,0.0215788,0.03063155,0.0069143064,0.028693516,-0.005240299,0.009094156,-0.0032526404,-0.03057602,0.018746864,-0.024456676,-0.0021532774,0.022805534,-0.02994886,0.015615396
JapS-AQ4_bon_000074,-0.00965324,0.037901033,0.018402046,-0.007544842,0.016289983,0.025094703,-0.004803406,0.002742333,0.008516717,-0.007274684,-0.015449772,0.017031876,-0.032096982,-0.01989728,-0.0054021487,-0.019034458,0.014428264,-0.025757398,-0.02779866,-0.023367025,0.026354907,-0.011744703,0.043760333,0.010980566,0.011505796,0.013947914,-0.0047741127,-0.018033082,0.0008947497,0.028240312,0.0100375535,-0.017915247
JapS-AQ4_bon_000075,0.03084831,-0.004352398,-0.024305187,-0.0030149296,-0.0013702586,-0.0008216016,-0.016200557,-0.0059689134,0.0011924952,0.006113574,-0.007585846,0.010832138,0.014270119,-0.0063530765,-0.027089667,0.006352287,0.029720921,-0.00419363,0.018875554,-0.024901971,-0.015475884,-0.028378107,-0.010080002,3.1657517e-05,-0.0048773214,0.0038853996,0.0069158264,-0.02741867,0.0054807924,0.026936319,0.02482484,-0.00063057616
JapS-AQ4_bon_000076,-0.011063658,0.00038874522,-0.00015074387,-0.02976628,-0.011691984,-0.0137829,0.009552717,0.029527795,0.0103285685,0.00531365,-0.027001008,-0.024134055,0.014965259,0.0019117929,-0.021873195,0.013035789,0.013693772,-0.020933025,-0.025861483,-0.0105907135,-0.023132674,0.023376044,-0.00763629,-0.0060985833,-0.022611864,0.024848253,-0.0006074682,0.029612452,0.0061920434,-0.016829658,-0.022992522,-0.0036703013
JapS-AQ4_bon_000077,-0.02063401,-0.008417577,0.020405792,-0.027860861,-0.026360556,-0.029287957,0.030286945,-0.02021344,-0.017939843,0.013598215,-0.023225315,-0.028313093,-0.030339152,0.011686921,0.011085823,-0.01889005,-0.010205232,0.017279103,-0.030686881,-0.012394134,0.022893172,-0.016437393,-0.013985697,-0.024688385,-0.02073282,0.012978934,-0.030882534,0.030558579,-0.018644635,0.027546283,-0.029717445,0.015592996
JapS-AQ4_bon_000078,-0.021358948,-0.0074540153,0.007421527,-0.010801654,-0.028831683,0.0025877133,0.017240424,0.0016037524,-0.0031293891,0.012258977,0.028356068,0.01700551,-0.027186193,0.031044811,0.0012158006,-0.007109072,0.014542032,0.010725524,-0.0020901859,-0.029243167,-0.020108152,-0.012956269,0.030175783,-0.01963298,-0.006806642,-0.0077070557,-0.008558601,-0.031152628,0.02442478,0.0056085736,0.02533941,-0.02975456
JapS-AQ4_bon_000079,0.004932627,-0.0004902035,-0.0065481514,-0.0010263063,0.029678602,0.023424763,0.025390223,-0.019883689,-0.029069401,-0.025495734,0.017393753,-0.005088832,0.00027002022,-0.00540781,0.0018632524,0.021680597,-0.028616782,0.023468863,0.027273439,-0.007882919,-0.014610842,0.025876954,0.007179007,0.027526874,0.009566162,-0.025973842,0.0077624843,0.00016472861,-0.0007404238,-0.01991085,-0.00233607,0.0062658787
JapS-AQ4_bon_000080,-0.011854943,0.0018869936,0.014224429,-0.021804068,-0.027649727,0.0013672672,0.016478252,0.0047566704,0.0010665506,0.015519094,-0.0060110055,-0.011335876,0.022867117,0.02255546,0.015463788,-0.025024373,0.00847948,5.108118e-05,0.030634545,-0.009923864,-0.024069093,0.01930746,0.024230186,0.02027956,-0.020142883,0.0073216483,-0.023333136,-0.0066525303,-0.0133167505,-0.019712802,0.027232468,-0.007204432
JapS-AQ4_bon_000081,0.0052598715,0.01190608,0.027069613,0.02031355,0.010536637,0.006462559,-0.0069213808,-0.019473396,0.0104233585,-0.029045902,-0.026079841,0.012082197,0.0039465986,-0.00061834604,-0.01853881,-0.016152497,0.02954496,-0.0064487755,-0.010872837,0.013632048,0.01422032,0.008550875,-0.02080053,-0.029497668,-0.0016984716,0.0076395646,0.018043388,0.029810328,-0.010712437,0.024676457,0.026706107,-0.005309362
JapS-AQ4_bon_000082,0.028807528,0.024608888,-0.027997997,0.016945109,0.024621889,-0.010573633,0.0005833879,0.01320263,-0.01779138,0.006434858,-0.0085034445,0.01533268,-0.023038138,0.018244557,0.0020799749,0.019295849,0.0029312186,-0.026290804,0.02018059,0.018579442,0.001528848,-0.030166749,-0.017843954,0.0027451627,-0.025772225,-0.025245927,-0.0009618364,0.019659828,-0.017585661,-0.014902353,-0.0007240735,-0.018513788
JapS-AQ4_bon_000083,0.0052742213,0.018803924,-0.027109575,-0.005417265,-0.022117618,-0.0047978945,0.025778476,-0.018643871,-0.023362659,0.021654956,-0.029992104,-0.028022807,0.0242427,0.026882108,-0.027565952,-0.00076859817,0.020675566,-0.00813143,0.00094892085,-0.013647839,0.02395425,0.013016339,-0.0150802955,0.002006095,0.015408568,0.0155400075,0.006822165,-0.018596925,-0.02018693,0.023536924,-0.015367635,0.025513757
JapS-AQ4_bon_000084,-0.007448286,0.029206097,0.0074363463,0.010635756,0.0060765035,-0.027472835,-0.027280394,-0.02866513,-0.006286096,-0.0079565495,0.027953308,-0.028826203,-0.0007732399,0.0034312196,0.012981415,0.018529832,-0.0040577613,0.011953585,0.023083895,-0.02879687,-0.020167734,0.025342565,-0.029345896,0.013696741,0.00042120367,0.014724456,0.025310013,-0.028298233,0.0102660805,0.018397879,0.01861757,0.016308952
JapS-AQ4_bon_000085,-0.022219263,0.010033838,0.022789236,-0.022634525,-0.021032117,0.0053717233,0.0023042634,-0.0122987665,-0.0052513517,-0.02777588,0.019224156,0.028070103,-0.0115732625,0.010494724,0.025855768,0.019680347,0.017142277,-0.023444768,0.023707364,0.021448009,0.020145722,-0.030175485,0.029771201,-0.009993169,0.022676077,-0.0066550486,-0.0069815964,-0.02490319,-0.023969363,-0.000575196,0.0042785592,-0.0053594597
JapS-AQ4_bon_000086,-0.010057814,-0.027133055,-0.029422421,0.0071142986,-0.02263859,-0.012904692,-0.0027750768,0.004349809,0.025272425,0.014220826,-0.024840757,-0.006208811,0.018780187,0.012692548,-0.012601681,0.030113164,0.009409007,0.008778121,0.018445011,0.0045803525,0.018137597,0.023492824,0.022016577,-0.0073746666,0.024154488,0.029337127,0.010973107,-0.010992952,-0.011772271,-0.015924085,-0.009152789,0.030197728
JapS-AQ4_bon_000087,-0.021257304,-0.02132785,-0.023316309,0.01069184,0.0049206913,-0.00850229,0.009535544,-0.029644158,0.014563635,-0.008910481,-0.012588564,0.030132148,0.012626976,-0.012367915,0.008383635,-0.021993082,-0.0047742575,-0.026183877,-0.008916374,0.015808094,0.022058487,0.012075499,-0.027330913,0.0066944025,-0.016637597,0.017024383,0.015388306,0.009817317,-0.011067778,-0.00017244369,-0.019213304,0.025726978
JapS-AQ4_bon_000088,0.030840684,-0.028895862,-0.0137784295,-0.006614927,0.0154585205,-0.016572352,0.022401996,-0.00021978468,0.02695563,0.0004887618,-0.021406468,0.011657931,0.0071533173,-0.0292053,-0.030968793,0.012447026,0.016525868,-0.0013886504,0.012562193,0.009842269,0.017790928,0.027451467,-0.019604962,0.017792892,0.0015359782,0.021338344,-0.0004963726,-0.01628489,0.009943284,0.018152758,-0.021421436,0.016655352
JapS-AQ4_bon_000089,0.018886626,0.026530161,0.027387418,0.026261102,-0.014023531,-0.025790881,-0.027173799,0.028741665,0.024861861,0.0068120435,-0.0022422336,0.018013969,-0.009536233,-0.007167753,0.013569701,-0.0064293556,-0.026292387,0.016024906,-0.02856715,0.021677643,-0.0072830133,0.0007416755,0.018989056,-0.017475352,-0.015775401,-0.028057266,0.014661726,0.018802423,-0.0033883862,0.0002470836,-0.011846904,-0.010945726
JapS-AQ4_bon_000090,0.005447101,0.022342265,0.0015529655,0.009962779,-0.004930787,0.00913813,-0.027864747,0.015640706,-0.025087696,0.008268103,0.014267426,-0.007425666,-0.029563304,-0.0045405254,-0.00905038,-0.020878263,-0.010589905,-0.0010203123,-0.011556409,0.009023197,-0.0130558275,-0.013823211,-0.001425717,-0.007737905,0.02585826,0.014391083,-0.0007195622,0.005460046,-0.014859177,-0.024140578,0.017102882,-0.012926284
JapS-AQ4_bon_000091,0.025241718,0.0132037215,-0.014426548,0.010331623,0.011766534,0.011979371,0.01892751,-0.006721318,0.01945687,0.029538006,0.024861496,-0.013647065,0.027520303,-0.010829609,-0.027914666,0.02261107,0.025987282,0.014380023,0.016472142,0.017563533,0.020838164,0.008397408,-0.011833947,-0.026230313,-0.003257893,-0.026372988,0.012237754,0.03008176,0.010538053,0.015332505,-0.024281356,-0.015436903
JapS-AQ4_bon_000092,-0.008226693,-0.0036913943,0.0052114483,0.030313808,-0.015267784,0.009534776,-0.023800794,-0.0055419076,-0.0005314432,0.021576514,-0.027810875,-0.00011035055,0.029736133,0.013723933,-0.020713108,-0.01543387,0.011303259,0.019820686,-0.020318814,-0.019476138,0.013656999,0.008149768,-0.02027249,0.0069814906,-0.01439837,0.0016611103,-0.024592554,0.0032837668,0.02829974,-0.0131878005,0.023416761,0.0025675653
JapS-AQ4_bon_000093,0.027889475,0.018610626,0.00016893074,-0.027312666,-0.01694671,0.011193819,0.029891364,0.012873407,-0.018479489,-0.023595069,-0.019332144,0.018028665,-0.0020269305,0.009105563,-0.018986069,0.02142328,0.015739616,0.010887347,-0.020254236,0.020116124,0.021817502,-0.021506812,-0.0102968365,0.0047839805,-0.016901426,0.009806223,0.007019598,0.028277662,-0.017199297,0.029581677,0.028656937,0.024393521
JapS-AQ4_bon_000094,0.021472264,0.0047212467,0.0014731549,-0.028764028,-0.029502477,-0.028942786,-0.020450927,-0.0242315,-0.0023197383,0.030655753,-0.029144838,0.0021965988,-0.004439708,-0.0022289753,0.0121080205,0.007819086,0.010007698,-0.0027954504,0.019898724,-0.01351428,-0.006240759,-0.030769017,0.031095102,0.00883843,0.0011470802,0.004871104,-0.014303088,0.016573768,-0.025381636,0.003101036,-0.012161881,-0.0046074353
JapS-AQ4_bon_000095,0.026063085,0.020430306,0.027108293,0.0063678785,0.019897094,0.0055741062,-0.019845942,0.029153602,0.009887865,-0.011622412,0.013188395,-0.010668927,-0.023719134,-0.014045552,-0.018976897,-0.01493157,0.015138652,0.020557852,-0.002750501,0.028476365,-0.013544436,-0.013415745,0.038992666,0.0024082032,0.0152165005,-0.019793205,-0.001012555,-0.030253092,0.012138785,-0.022022426,0.02208887,-0.011794899
JapS-AQ4_bon_000096,-0.021639787,0.007082522,-0.0030762814,-0.013726696,0.014856916,-0.0020368658,0.013838157,0.00016422942,0.010452412,0.002518531,-0.012791622,0.01701669,0.020469982,-0.015753418,-0.0010096058,-0.013238005,0.00866871,-0.025188427,0.0013692565,-0.0075234957,-0.009138234,-0.005460866,-0.00606177,-0.00037938356,-0.0285603,-0.022869598,0.019200485,0.030538242,-0.025993045,0.022691328,-0.015561391,-0.0039695054
JapS-AQ4_booboo_000000,0.013081897,0.010835182,0.024738308,0.02050069,-0.012161922,0.02945711,-0.00079226866,0.0101598315,0.021811444,-0.023753196,-0.012530889,-0.0055712312,0.015584424,-0.008431237,-0.021636307,0.016528808,0.027593244,-0.0104541145,-0.00886276,-0.019295715,0.0064276084,-0.00040539354,-4.4479966e-06,-0.02905823,-0.0039111115,-0.018598244,0.02788527,-0.00915695,0.019073397,0.014913674,-0.004257541,-0.008683793
JapS-AQ4_booboo_000001,-0.020005941,-0.027093261,-0.020057224,-0.017069258,-0.027859338,0.022750612,-0.019861583,-0.0002463311,0.008073352,0.022312209,0.026613984,-0.004192114,0.007244155,-0.004329961,-0.026098851,-0.0027966797,0.021765076,-0.006055545,0.030278973,0.02818286,-0.024820313,-0.030382175,0.017499052,-0.004850149,-0.017657101,0.02840488,-0.027026087,0.0013630502,0.0018531829,-0.024390802,0.01462451,-0.00625458
JapS-AQ4_booboo_000002,0.027123643,-0.0003680117,0.035156988,0.002825106,0.015716802,0.026182555,-0.013394722,-0.00046615626,-0.032101613,-0.022348048,-0.007888798,0.0013732711,0.017310407,-0.03200521,0.006758823,0.00018669217,0.0082423,-0.012457221,0.0017179331,0.025062526,0.0097160395,0.0016480732,-0.002121565,0.028085269,-0.014993733,0.019050611,-0.037423924,0.009382024,0.027913053,0.018564258,0.032026112,-0.019184358
JapS-AQ4_booboo_000003,-0.014307801,0.0038116947,0.021170743,-0.015067127,0.011771467,-0.02468086,0.016835742,0.00347016,-0.00045957044,0.0007014312,0.021334786,-0.021473233,0.007186886,0.013367549,-0.024498735,-0.016440377,0.006033968,-0.004874032,0.026820429,-0.020613085,0.0217104,-0.007956091,0.004471563,0.030234382,-0.025463644,0.02613033,-0.026701175,0.019184884,0.01464897,-0.013814747,0.015923426,0.024158131
JapS-AQ4_booboo_000004,0.023990767,0.031586263,0.022217838,-0.03040556,0.015944581,0.03005291,0.0119505655,0.0064641107,0.0284165,-0.010006235,0.021112563,-0.033040743,0.010013627,-0.014971167,-0.009189074,0.011313688,-0.012289464,-0.0005060274,0.0039152037,0.020574693,0.030269554,-0.033304133,0.026835477,0.010654224,-0.025029425,0.010303413,-0.032939754,-0.02928672,0.027942054,-0.0019181125,-0.0023343062,0.022217603
JapS-AQ4_booboo_000005,0.005646512,-0.01821075,0.017360747,0.025110822,-0.012372408,-0.02729467,-0.02454961,0.02591673,0.02989408,0.0068080723,-0.0055629313,-0.030473322,0.0047091134,0.024682067,-0.0015205033,0.006213516,-0.027511645,-0.015854955,0.02237773,0.01654064,0.005932063,-0.029268567,-0.008196574,0.022609357,0.010253042,0.020262048,-0.025611516,-0.026427355,0.0070949383,0.02689964,0.019437358,0.0069601163
JapS-AQ4_booboo_000006,0.02074061,0.010893293,0.0048875287,0.022858199,0.007780131,-0.008248009,-0.02919425,0.013487887,-0.030930255,0.01653719,-0.024125174,-0.017202828,-0.019969475,0.012140963,-0.026002765,-0.017807465,0.0036645718,0.0075487755,0.0021669976,-0.011531841,-0.0003258586,0.02399252,-0.023565944,0.01981955,0.01844398,0.0114941895,-0.017470684,-0.009726681,0.013145767,-0.023600064,0.02648937,0.0026023947
JapS-AQ4_booboo_000007,0.028428908,0.003298685,0.019107502,0.024847195,0.02100389,-0.010376662,0.019024935,0.025449727,0.018929701,0.023537092,0.012075812,0.026215747,-0.007504329,-0.014963463,-0.0008019395,2.989918e-05,0.0046250895,0.009983528,0.02742112,-0.018918611,-0.0069143325,0.022275917,-0.011127643,-0.011213854,0.0016821139,-0.025376245,0.026487216,0.010864701,-0.014277432,-0.026937604,0.017590705,-0.00278138
JapS-AQ4_booboo_000008,-0.022352774,0.030692648,0.02878996,0.014943831,0.017138332,-0.022556528,-0.0071150027,-0.022188365,0.02131557,0.018250503,0.01058951,0.025090419,-0.025717419,-0.010636907,-0.0074247047,-0.027725577,-0.004197214,0.02165113,0.009995829,-0.015201289,0.030753653,0.017482623,0.013117023,-0.009819053,-0.006609015,0.014777437,0.009062678,0.016476389,0.004891511,0.02962543,0.0094989315,0.018977221
JapS-AQ4_booboo_000009,0.023553748,-0.016595874,-0.0054783076,-0.023864623,0.030004159,-0.016384427,0.0010796413,0.025771353,0.005759567,0.00067224354,-0.0270538,-0.006929271,0.008386187,0.0020048134,-0.005034387,0.029498499,-0.014818095,0.009369597,0.01158715,-0.0051824264,-0.0029410943,-0.017780751,0.012735624,0.008249529,0.02763183,0.006189134,-0.026136536,-0.0036529005,-0.028140984,-0.02501126,-0.0035653226,0.021757599
